rec_id_a,rec_id_b
rec-4519-org,rec-4519-dup-0
rec-4520-org,rec-4520-dup-0
rec-4521-org,rec-4521-dup-0
rec-4522-org,rec-4522-dup-0
rec-4523-org,rec-4523-dup-0
rec-4524-org,rec-4524-dup-0
rec-4525-org,rec-4525-dup-0
rec-4526-org,rec-4526-dup-0
rec-4527-org,rec-4527-dup-0
rec-4528-org,rec-4528-dup-0
rec-4529-org,rec-4529-dup-0
rec-4530-org,rec-4530-dup-0
rec-4531-org,rec-4531-dup-0
rec-4532-org,rec-4532-dup-0
rec-4533-org,rec-4533-dup-0
rec-4534-org,rec-4534-dup-0
rec-4535-org,rec-4535-dup-0
rec-4536-org,rec-4536-dup-0
rec-4537-org,rec-4537-dup-0
rec-4538-org,rec-4538-dup-0
rec-4539-org,rec-4539-dup-0
rec-4540-org,rec-4540-dup-0
rec-4541-org,rec-4541-dup-0
rec-4542-org,rec-4542-dup-0
rec-4543-org,rec-4543-dup-0
rec-4544-org,rec-4544-dup-0
rec-4545-org,rec-4545-dup-0
rec-4546-org,rec-4546-dup-0
rec-4547-org,rec-4547-dup-0
rec-4548-org,rec-4548-dup-0
rec-4549-org,rec-4549-dup-0
rec-4550-org,rec-4550-dup-0
rec-4551-org,rec-4551-dup-0
rec-4552-org,rec-4552-dup-0
rec-4553-org,rec-4553-dup-0
rec-4554-org,rec-4554-dup-0
rec-4555-org,rec-4555-dup-0
rec-4556-org,rec-4556-dup-0
rec-4557-org,rec-4557-dup-0
rec-4558-org,rec-4558-dup-0
rec-4559-org,rec-4559-dup-0
rec-4560-org,rec-4560-dup-0
rec-4561-org,rec-4561-dup-0
rec-4562-org,rec-4562-dup-0
rec-4563-org,rec-4563-dup-0
rec-4564-org,rec-4564-dup-0
rec-4565-org,rec-4565-dup-0
rec-4566-org,rec-4566-dup-0
rec-4567-org,rec-4567-dup-0
rec-4568-org,rec-4568-dup-0
rec-4569-org,rec-4569-dup-0
rec-4570-org,rec-4570-dup-0
rec-4571-org,rec-4571-dup-0
rec-4572-org,rec-4572-dup-0
rec-4573-org,rec-4573-dup-0
rec-4574-org,rec-4574-dup-0
rec-4575-org,rec-4575-dup-0
rec-4576-org,rec-4576-dup-0
rec-4577-org,rec-4577-dup-0
rec-4578-org,rec-4578-dup-0
rec-4579-org,rec-4579-dup-0
rec-4580-org,rec-4580-dup-0
rec-4581-org,rec-4581-dup-0
rec-4582-org,rec-4582-dup-0
rec-4583-org,rec-4583-dup-0
rec-4584-org,rec-4584-dup-0
rec-4585-org,rec-4585-dup-0
rec-4586-org,rec-4586-dup-0
rec-4587-org,rec-4587-dup-0
rec-4588-org,rec-4588-dup-0
rec-4589-org,rec-4589-dup-0
rec-4590-org,rec-4590-dup-0
rec-4591-org,rec-4591-dup-0
rec-4592-org,rec-4592-dup-0
rec-4593-org,rec-4593-dup-0
rec-4594-org,rec-4594-dup-0
rec-4595-org,rec-4595-dup-0
rec-4596-org,rec-4596-dup-0
rec-4597-org,rec-4597-dup-0
rec-4598-org,rec-4598-dup-0
rec-4599-org,rec-4599-dup-0
rec-4600-org,rec-4600-dup-0
rec-4601-org,rec-4601-dup-0
rec-4602-org,rec-4602-dup-0
rec-4603-org,rec-4603-dup-0
rec-4604-org,rec-4604-dup-0
rec-4605-org,rec-4605-dup-0
rec-4606-org,rec-4606-dup-0
rec-4607-org,rec-4607-dup-0
rec-4608-org,rec-4608-dup-0
rec-4609-org,rec-4609-dup-0
rec-4610-org,rec-4610-dup-0
rec-4611-org,rec-4611-dup-0
rec-4612-org,rec-4612-dup-0
rec-4613-org,rec-4613-dup-0
rec-4614-org,rec-4614-dup-0
rec-4615-org,rec-4615-dup-0
rec-4616-org,rec-4616-dup-0
rec-4617-org,rec-4617-dup-0
rec-4618-org,rec-4618-dup-0
rec-4619-org,rec-4619-dup-0
rec-4620-org,rec-4620-dup-0
rec-4621-org,rec-4621-dup-0
rec-4622-org,rec-4622-dup-0
rec-4623-org,rec-4623-dup-0
rec-4624-org,rec-4624-dup-0
rec-4625-org,rec-4625-dup-0
rec-4626-org,rec-4626-dup-0
rec-4627-org,rec-4627-dup-0
rec-4628-org,rec-4628-dup-0
rec-4629-org,rec-4629-dup-0
rec-4630-org,rec-4630-dup-0
rec-4631-org,rec-4631-dup-0
rec-4632-org,rec-4632-dup-0
rec-4633-org,rec-4633-dup-0
rec-4634-org,rec-4634-dup-0
rec-4635-org,rec-4635-dup-0
rec-4636-org,rec-4636-dup-0
rec-4637-org,rec-4637-dup-0
rec-4638-org,rec-4638-dup-0
rec-4639-org,rec-4639-dup-0
rec-4640-org,rec-4640-dup-0
rec-4641-org,rec-4641-dup-0
rec-4642-org,rec-4642-dup-0
rec-4643-org,rec-4643-dup-0
rec-4644-org,rec-4644-dup-0
rec-4645-org,rec-4645-dup-0
rec-4646-org,rec-4646-dup-0
rec-4647-org,rec-4647-dup-0
rec-4648-org,rec-4648-dup-0
rec-4649-org,rec-4649-dup-0
rec-4650-org,rec-4650-dup-0
rec-4651-org,rec-4651-dup-0
rec-4652-org,rec-4652-dup-0
rec-4653-org,rec-4653-dup-0
rec-4654-org,rec-4654-dup-0
rec-4655-org,rec-4655-dup-0
rec-4656-org,rec-4656-dup-0
rec-4657-org,rec-4657-dup-0
rec-4658-org,rec-4658-dup-0
rec-4659-org,rec-4659-dup-0
rec-4660-org,rec-4660-dup-0
rec-4661-org,rec-4661-dup-0
rec-4662-org,rec-4662-dup-0
rec-4663-org,rec-4663-dup-0
rec-4664-org,rec-4664-dup-0
rec-4665-org,rec-4665-dup-0
rec-4666-org,rec-4666-dup-0
rec-4667-org,rec-4667-dup-0
rec-4668-org,rec-4668-dup-0
rec-4669-org,rec-4669-dup-0
rec-4670-org,rec-4670-dup-0
rec-4671-org,rec-4671-dup-0
rec-4672-org,rec-4672-dup-0
rec-4673-org,rec-4673-dup-0
rec-4674-org,rec-4674-dup-0
rec-4675-org,rec-4675-dup-0
rec-4676-org,rec-4676-dup-0
rec-4677-org,rec-4677-dup-0
rec-4678-org,rec-4678-dup-0
rec-4679-org,rec-4679-dup-0
rec-4680-org,rec-4680-dup-0
rec-4681-org,rec-4681-dup-0
rec-4682-org,rec-4682-dup-0
rec-4683-org,rec-4683-dup-0
rec-4684-org,rec-4684-dup-0
rec-4685-org,rec-4685-dup-0
rec-4686-org,rec-4686-dup-0
rec-4687-org,rec-4687-dup-0
rec-4688-org,rec-4688-dup-0
rec-4689-org,rec-4689-dup-0
rec-4690-org,rec-4690-dup-0
rec-4691-org,rec-4691-dup-0
rec-4692-org,rec-4692-dup-0
rec-4693-org,rec-4693-dup-0
rec-4694-org,rec-4694-dup-0
rec-4695-org,rec-4695-dup-0
rec-4696-org,rec-4696-dup-0
rec-4697-org,rec-4697-dup-0
rec-4698-org,rec-4698-dup-0
rec-4699-org,rec-4699-dup-0
rec-4700-org,rec-4700-dup-0
rec-4701-org,rec-4701-dup-0
rec-4702-org,rec-4702-dup-0
rec-4703-org,rec-4703-dup-0
rec-4704-org,rec-4704-dup-0
rec-4705-org,rec-4705-dup-0
rec-4706-org,rec-4706-dup-0
rec-4707-org,rec-4707-dup-0
rec-4708-org,rec-4708-dup-0
rec-4709-org,rec-4709-dup-0
rec-4710-org,rec-4710-dup-0
rec-4711-org,rec-4711-dup-0
rec-4712-org,rec-4712-dup-0
rec-4713-org,rec-4713-dup-0
rec-4714-org,rec-4714-dup-0
rec-4715-org,rec-4715-dup-0
rec-4716-org,rec-4716-dup-0
rec-4717-org,rec-4717-dup-0
rec-4718-org,rec-4718-dup-0
rec-4719-org,rec-4719-dup-0
rec-4720-org,rec-4720-dup-0
rec-4721-org,rec-4721-dup-0
rec-4722-org,rec-4722-dup-0
rec-4723-org,rec-4723-dup-0
rec-4724-org,rec-4724-dup-0
rec-4725-org,rec-4725-dup-0
rec-4726-org,rec-4726-dup-0
rec-4727-org,rec-4727-dup-0
rec-4728-org,rec-4728-dup-0
rec-4729-org,rec-4729-dup-0
rec-4730-org,rec-4730-dup-0
rec-4731-org,rec-4731-dup-0
rec-4732-org,rec-4732-dup-0
rec-4733-org,rec-4733-dup-0
rec-4734-org,rec-4734-dup-0
rec-4735-org,rec-4735-dup-0
rec-4736-org,rec-4736-dup-0
rec-4737-org,rec-4737-dup-0
rec-4738-org,rec-4738-dup-0
rec-4739-org,rec-4739-dup-0
rec-4740-org,rec-4740-dup-0
rec-4741-org,rec-4741-dup-0
rec-4742-org,rec-4742-dup-0
rec-4743-org,rec-4743-dup-0
rec-4744-org,rec-4744-dup-0
rec-4745-org,rec-4745-dup-0
rec-4746-org,rec-4746-dup-0
rec-4747-org,rec-4747-dup-0
rec-4748-org,rec-4748-dup-0
rec-4749-org,rec-4749-dup-0
rec-4750-org,rec-4750-dup-0
rec-4751-org,rec-4751-dup-0
rec-4752-org,rec-4752-dup-0
rec-4753-org,rec-4753-dup-0
rec-4754-org,rec-4754-dup-0
rec-4755-org,rec-4755-dup-0
rec-4756-org,rec-4756-dup-0
rec-4757-org,rec-4757-dup-0
rec-4758-org,rec-4758-dup-0
rec-4759-org,rec-4759-dup-0
rec-4760-org,rec-4760-dup-0
rec-4761-org,rec-4761-dup-0
rec-4762-org,rec-4762-dup-0
rec-4763-org,rec-4763-dup-0
rec-4764-org,rec-4764-dup-0
rec-4765-org,rec-4765-dup-0
rec-4766-org,rec-4766-dup-0
rec-4767-org,rec-4767-dup-0
rec-4768-org,rec-4768-dup-0
rec-4769-org,rec-4769-dup-0
rec-4770-org,rec-4770-dup-0
rec-4771-org,rec-4771-dup-0
rec-4772-org,rec-4772-dup-0
rec-4773-org,rec-4773-dup-0
rec-4774-org,rec-4774-dup-0
rec-4775-org,rec-4775-dup-0
rec-4776-org,rec-4776-dup-0
rec-4777-org,rec-4777-dup-0
rec-4778-org,rec-4778-dup-0
rec-4779-org,rec-4779-dup-0
rec-4780-org,rec-4780-dup-0
rec-4781-org,rec-4781-dup-0
rec-4782-org,rec-4782-dup-0
rec-4783-org,rec-4783-dup-0
rec-4784-org,rec-4784-dup-0
rec-4785-org,rec-4785-dup-0
rec-4786-org,rec-4786-dup-0
rec-4787-org,rec-4787-dup-0
rec-4788-org,rec-4788-dup-0
rec-4789-org,rec-4789-dup-0
rec-4790-org,rec-4790-dup-0
rec-4791-org,rec-4791-dup-0
rec-4792-org,rec-4792-dup-0
rec-4793-org,rec-4793-dup-0
rec-4794-org,rec-4794-dup-0
rec-4795-org,rec-4795-dup-0
rec-4796-org,rec-4796-dup-0
rec-4797-org,rec-4797-dup-0
rec-4798-org,rec-4798-dup-0
rec-4799-org,rec-4799-dup-0
rec-4800-org,rec-4800-dup-0
rec-4801-org,rec-4801-dup-0
rec-4802-org,rec-4802-dup-0
rec-4803-org,rec-4803-dup-0
rec-4804-org,rec-4804-dup-0
rec-4805-org,rec-4805-dup-0
rec-4806-org,rec-4806-dup-0
rec-4807-org,rec-4807-dup-0
rec-4808-org,rec-4808-dup-0
rec-4809-org,rec-4809-dup-0
rec-4810-org,rec-4810-dup-0
rec-4811-org,rec-4811-dup-0
rec-4812-org,rec-4812-dup-0
rec-4813-org,rec-4813-dup-0
rec-4814-org,rec-4814-dup-0
rec-4815-org,rec-4815-dup-0
rec-4816-org,rec-4816-dup-0
rec-4817-org,rec-4817-dup-0
rec-4818-org,rec-4818-dup-0
rec-4819-org,rec-4819-dup-0
rec-4820-org,rec-4820-dup-0
rec-4821-org,rec-4821-dup-0
rec-4822-org,rec-4822-dup-0
rec-4823-org,rec-4823-dup-0
rec-4824-org,rec-4824-dup-0
rec-4825-org,rec-4825-dup-0
rec-4826-org,rec-4826-dup-0
rec-4827-org,rec-4827-dup-0
rec-4828-org,rec-4828-dup-0
rec-4829-org,rec-4829-dup-0
rec-4830-org,rec-4830-dup-0
rec-4831-org,rec-4831-dup-0
rec-4832-org,rec-4832-dup-0
rec-4833-org,rec-4833-dup-0
rec-4834-org,rec-4834-dup-0
rec-4835-org,rec-4835-dup-0
rec-4836-org,rec-4836-dup-0
rec-4837-org,rec-4837-dup-0
rec-4838-org,rec-4838-dup-0
rec-4839-org,rec-4839-dup-0
rec-4840-org,rec-4840-dup-0
rec-4841-org,rec-4841-dup-0
rec-4842-org,rec-4842-dup-0
rec-4843-org,rec-4843-dup-0
rec-4844-org,rec-4844-dup-0
rec-4845-org,rec-4845-dup-0
rec-4846-org,rec-4846-dup-0
rec-4847-org,rec-4847-dup-0
rec-4848-org,rec-4848-dup-0
rec-4849-org,rec-4849-dup-0
rec-4850-org,rec-4850-dup-0
rec-4851-org,rec-4851-dup-0
rec-4852-org,rec-4852-dup-0
rec-4853-org,rec-4853-dup-0
rec-4854-org,rec-4854-dup-0
rec-4855-org,rec-4855-dup-0
rec-4856-org,rec-4856-dup-0
rec-4857-org,rec-4857-dup-0
rec-4858-org,rec-4858-dup-0
rec-4859-org,rec-4859-dup-0
rec-4860-org,rec-4860-dup-0
rec-4861-org,rec-4861-dup-0
rec-4862-org,rec-4862-dup-0
rec-4863-org,rec-4863-dup-0
rec-4864-org,rec-4864-dup-0
rec-4865-org,rec-4865-dup-0
rec-4866-org,rec-4866-dup-0
rec-4867-org,rec-4867-dup-0
rec-4868-org,rec-4868-dup-0
rec-4869-org,rec-4869-dup-0
rec-4870-org,rec-4870-dup-0
rec-4871-org,rec-4871-dup-0
rec-4872-org,rec-4872-dup-0
rec-4873-org,rec-4873-dup-0
rec-4874-org,rec-4874-dup-0
rec-4875-org,rec-4875-dup-0
rec-4876-org,rec-4876-dup-0
rec-4877-org,rec-4877-dup-0
rec-4878-org,rec-4878-dup-0
rec-4879-org,rec-4879-dup-0
rec-4880-org,rec-4880-dup-0
rec-4881-org,rec-4881-dup-0
rec-4882-org,rec-4882-dup-0
rec-4883-org,rec-4883-dup-0
rec-4884-org,rec-4884-dup-0
rec-4885-org,rec-4885-dup-0
rec-4886-org,rec-4886-dup-0
rec-4887-org,rec-4887-dup-0
rec-4888-org,rec-4888-dup-0
rec-4889-org,rec-4889-dup-0
rec-4890-org,rec-4890-dup-0
rec-4891-org,rec-4891-dup-0
rec-4892-org,rec-4892-dup-0
rec-4893-org,rec-4893-dup-0
rec-4894-org,rec-4894-dup-0
rec-4895-org,rec-4895-dup-0
rec-4896-org,rec-4896-dup-0
rec-4897-org,rec-4897-dup-0
rec-4898-org,rec-4898-dup-0
rec-4899-org,rec-4899-dup-0
rec-4900-org,rec-4900-dup-0
rec-4901-org,rec-4901-dup-0
rec-4902-org,rec-4902-dup-0
rec-4903-org,rec-4903-dup-0
rec-4904-org,rec-4904-dup-0
rec-4905-org,rec-4905-dup-0
rec-4906-org,rec-4906-dup-0
rec-4907-org,rec-4907-dup-0
rec-4908-org,rec-4908-dup-0
rec-4909-org,rec-4909-dup-0
rec-4910-org,rec-4910-dup-0
rec-4911-org,rec-4911-dup-0
rec-4912-org,rec-4912-dup-0
rec-4913-org,rec-4913-dup-0
rec-4914-org,rec-4914-dup-0
rec-4915-org,rec-4915-dup-0
rec-4916-org,rec-4916-dup-0
rec-4917-org,rec-4917-dup-0
rec-4918-org,rec-4918-dup-0
rec-4919-org,rec-4919-dup-0
rec-4920-org,rec-4920-dup-0
rec-4921-org,rec-4921-dup-0
rec-4922-org,rec-4922-dup-0
rec-4923-org,rec-4923-dup-0
rec-4924-org,rec-4924-dup-0
rec-4925-org,rec-4925-dup-0
rec-4926-org,rec-4926-dup-0
rec-4927-org,rec-4927-dup-0
rec-4928-org,rec-4928-dup-0
rec-4929-org,rec-4929-dup-0
rec-4930-org,rec-4930-dup-0
rec-4931-org,rec-4931-dup-0
rec-4932-org,rec-4932-dup-0
rec-4933-org,rec-4933-dup-0
rec-4934-org,rec-4934-dup-0
rec-4935-org,rec-4935-dup-0
rec-4936-org,rec-4936-dup-0
rec-4937-org,rec-4937-dup-0
rec-4938-org,rec-4938-dup-0
rec-4939-org,rec-4939-dup-0
rec-4940-org,rec-4940-dup-0
rec-4941-org,rec-4941-dup-0
rec-4942-org,rec-4942-dup-0
rec-4943-org,rec-4943-dup-0
rec-4944-org,rec-4944-dup-0
rec-4945-org,rec-4945-dup-0
rec-4946-org,rec-4946-dup-0
rec-4947-org,rec-4947-dup-0
rec-4948-org,rec-4948-dup-0
rec-4949-org,rec-4949-dup-0
rec-4950-org,rec-4950-dup-0
rec-4951-org,rec-4951-dup-0
rec-4952-org,rec-4952-dup-0
rec-4953-org,rec-4953-dup-0
rec-4954-org,rec-4954-dup-0
rec-4955-org,rec-4955-dup-0
rec-4956-org,rec-4956-dup-0
rec-4957-org,rec-4957-dup-0
rec-4958-org,rec-4958-dup-0
rec-4959-org,rec-4959-dup-0
rec-4960-org,rec-4960-dup-0
rec-4961-org,rec-4961-dup-0
rec-4962-org,rec-4962-dup-0
rec-4963-org,rec-4963-dup-0
rec-4964-org,rec-4964-dup-0
rec-4965-org,rec-4965-dup-0
rec-4966-org,rec-4966-dup-0
rec-4967-org,rec-4967-dup-0
rec-4968-org,rec-4968-dup-0
rec-4969-org,rec-4969-dup-0
rec-4970-org,rec-4970-dup-0
rec-4971-org,rec-4971-dup-0
rec-4972-org,rec-4972-dup-0
rec-4973-org,rec-4973-dup-0
rec-4974-org,rec-4974-dup-0
rec-4975-org,rec-4975-dup-0
rec-4976-org,rec-4976-dup-0
rec-4977-org,rec-4977-dup-0
rec-4978-org,rec-4978-dup-0
rec-4979-org,rec-4979-dup-0
rec-4980-org,rec-4980-dup-0
rec-4981-org,rec-4981-dup-0
rec-4982-org,rec-4982-dup-0
rec-4983-org,rec-4983-dup-0
rec-4984-org,rec-4984-dup-0
rec-4985-org,rec-4985-dup-0
rec-4986-org,rec-4986-dup-0
rec-4987-org,rec-4987-dup-0
rec-4988-org,rec-4988-dup-0
rec-4989-org,rec-4989-dup-0
rec-4990-org,rec-4990-dup-0
rec-4991-org,rec-4991-dup-0
rec-4992-org,rec-4992-dup-0
rec-4993-org,rec-4993-dup-0
rec-4994-org,rec-4994-dup-0
rec-4995-org,rec-4995-dup-0
rec-4996-org,rec-4996-dup-0
rec-4997-org,rec-4997-dup-0
rec-4998-org,rec-4998-dup-0
rec-4999-org,rec-4999-dup-0
